Datetime,Rolling_8hr_O3_NW,Rolling_8hr_O3_NE,Rolling_8hr_O3_SW,Rolling_8hr_O3_SE
2021-06-02 00:00:00-06:00,43.158283,44.1164,42.99357,43.816254
2021-06-03 00:00:00-06:00,44.278122,45.15222,44.696083,45.083714
2021-06-04 00:00:00-06:00,47.121284,47.13485,47.138695,46.90046
2021-06-05 00:00:00-06:00,47.476574,47.13871,47.727795,45.87786
2021-06-06 00:00:00-06:00,70.89251,71.05499,70.89084,71.19278
2021-06-07 00:00:00-06:00,58.695316,59.160862,59.053486,59.226818
2021-06-08 00:00:00-06:00,58.312893,58.627087,58.51749,58.896584
2021-06-09 00:00:00-06:00,57.58066,58.144844,58.21252,59.24744
2021-06-10 00:00:00-06:00,51.480293,51.41726,51.502567,51.397568
2021-06-11 00:00:00-06:00,54.686264,54.789783,54.755264,54.759857
2021-06-12 00:00:00-06:00,51.60966,51.899994,51.712654,51.972366
2021-06-13 00:00:00-06:00,59.347023,58.995625,59.3644,59.153828
2021-06-14 00:00:00-06:00,58.35704,59.593826,58.862396,59.667435
2021-06-15 00:00:00-06:00,50.131214,50.81365,50.434635,52.155178
2021-06-16 00:00:00-06:00,,,,
2021-06-17 00:00:00-06:00,,,,
2021-06-18 00:00:00-06:00,38.0055,38.222206,39.603615,39.836403
2021-06-19 00:00:00-06:00,50.1988,50.12109,50.478294,50.17693
2021-06-20 00:00:00-06:00,37.706272,37.74349,37.606453,37.554802
2021-06-21 00:00:00-06:00,48.27083,48.235687,47.89476,47.723667
2021-06-22 00:00:00-06:00,57.21578,57.66353,57.674152,58.490486
2021-06-23 00:00:00-06:00,61.53479,60.990707,61.776463,61.494965
2021-06-24 00:00:00-06:00,59.31687,59.473473,59.7064,59.690285
2021-06-25 00:00:00-06:00,47.408466,47.422424,48.373985,48.028805
2021-06-26 00:00:00-06:00,44.976776,45.085003,44.82395,44.73156
2021-06-27 00:00:00-06:00,44.743664,44.408066,44.810238,44.32536
2021-06-28 00:00:00-06:00,46.63319,45.183266,47.543724,45.74752
2021-06-29 00:00:00-06:00,43.543217,43.50162,44.437958,44.197994
2021-06-30 00:00:00-06:00,62.116013,61.837204,60.758957,60.3118
2021-07-01 00:00:00-06:00,64.534164,65.336006,64.61398,65.168884
2021-07-02 00:00:00-06:00,58.65727,59.42363,58.878925,58.99574
2021-07-03 00:00:00-06:00,53.35514,53.977104,53.246307,53.45249
2021-07-04 00:00:00-06:00,53.17852,53.60467,53.525146,53.56525
2021-07-05 00:00:00-06:00,52.41568,52.84109,52.70749,52.933266
2021-07-06 00:00:00-06:00,53.600803,54.43682,53.540443,54.038895
2021-07-07 00:00:00-06:00,58.51607,58.26174,58.639725,58.70615
2021-07-08 00:00:00-06:00,55.005486,55.239563,55.05176,55.11978
2021-07-09 00:00:00-06:00,68.89922,68.597374,69.13706,68.54566
2021-07-10 00:00:00-06:00,64.36973,64.687744,64.61724,65.57342
2021-07-11 00:00:00-06:00,60.512695,61.03455,60.436497,60.566376
2021-07-12 00:00:00-06:00,65.1152,65.366165,64.96023,65.263824
2021-07-13 00:00:00-06:00,63.413345,62.93595,63.65122,63.154743
2021-07-14 00:00:00-06:00,64.62396,64.247925,64.78031,65.15193
2021-07-15 00:00:00-06:00,65.60618,65.454575,65.64562,65.52139
2021-07-16 00:00:00-06:00,67.38727,67.11607,67.37348,67.522385
2021-07-17 00:00:00-06:00,64.89023,65.22144,64.78197,64.89283
2021-07-18 00:00:00-06:00,60.895782,61.77385,60.962543,61.941414
2021-07-19 00:00:00-06:00,56.40967,55.862167,56.399475,56.261723
2021-07-20 00:00:00-06:00,55.76425,56.38279,55.29587,55.625565
2021-07-21 00:00:00-06:00,56.872368,56.1834,56.66897,56.76378
2021-07-22 00:00:00-06:00,56.645355,56.431812,56.840702,56.716187
2021-07-23 00:00:00-06:00,57.20478,57.471478,57.44849,57.51807
2021-07-24 00:00:00-06:00,65.987465,65.03606,65.218254,65.33028
2021-07-25 00:00:00-06:00,61.914772,62.847446,61.622406,62.27047
2021-07-26 00:00:00-06:00,63.938133,64.07685,63.838673,64.14011
2021-07-27 00:00:00-06:00,62.259922,61.522984,62.41043,61.997414
2021-07-28 00:00:00-06:00,56.7294,57.37082,56.452072,56.017315
2021-07-29 00:00:00-06:00,60.19603,60.381104,60.189648,60.35795
2021-07-30 00:00:00-06:00,66.90752,67.30087,67.83079,68.47443
2021-07-31 00:00:00-06:00,66.01003,65.96864,65.718155,65.577415
2021-08-01 00:00:00-06:00,69.55384,69.830086,69.202515,69.58296
2021-08-02 00:00:00-06:00,63.693783,64.25892,63.35177,64.00366
2021-08-03 00:00:00-06:00,57.699722,58.583214,57.833862,58.796547
2021-08-04 00:00:00-06:00,55.935497,56.217503,56.14225,56.08224
2021-08-05 00:00:00-06:00,61.179054,61.168938,61.34115,61.250965
2021-08-06 00:00:00-06:00,58.3908,58.434597,57.281677,57.173443
2021-08-07 00:00:00-06:00,49.070206,49.799774,49.17012,49.850266
2021-08-08 00:00:00-06:00,53.360657,53.701805,53.48234,53.743427
